_is_range_tp_override,actual_sl_m,bar_idx,bars_held,entry_time,entry_type,ep,exec_lag_jitter,exit_friction_m,exit_reason,outcome,pair,pnl_m,sig,sl,sl_m,source_symbol,tp,tp_m,trade_id,dow_regime,v2_regime,confluence_score,confluence_confirmations,confluence_required,confluence_details
False,,19984,3,2026-02-26 08:15:00+00:00,session_time_bias,1.35257,0.0,0.1556,tp_sl,WIN,GBPUSD,1.0374,SELL,1.35406,1.65740740740741,GBPUSD=X,1.35078,1.193,GBPUSD-1602,CHOP,moderate_trend,STRONG,3,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,19989,1,2026-02-26 09:30:00+00:00,dt_fib_reversal,1.35297,0.0,0.1522,signal_reverse,LOSS,GBPUSD,-0.6412,BUY,1.35132,0.489,GBPUSD=X,1.35465,0.489,GBPUSD-1603,CHOP,no_go,MIXED,0,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""GBP_USD""}"
False,,19992,1,2026-02-26 10:15:00+00:00,ema200_trend_reversal,1.35294,0.0,0.1609,signal_reverse,WIN,GBPUSD,0.3331,BUY,1.35151,1.6475095785438798,GBPUSD=X,1.3544,0.494,GBPUSD-1604,CHOP,no_go,MIXED,0,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""GBP_USD""}"
False,,19995,2,2026-02-26 11:00:00+00:00,sr_fib_confluence,1.35396,0.0,0.1628,tp_sl,WIN,GBPUSD,0.7562,SELL,1.35525,1.5019379844961522,GBPUSD=X,1.35264,0.919,GBPUSD-1605,CHOP,no_go,STRONG,3,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,19999,2,2026-02-26 12:00:00+00:00,sr_fib_confluence,1.35349,0.0,0.1591,signal_reverse,LOSS,GBPUSD,-1.8291,SELL,1.35484,1.67,GBPUSD=X,1.35211,1.67,GBPUSD-1606,CHOP,no_go,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,20003,1,2026-02-26 13:00:00+00:00,sr_fib_confluence,1.3553,0.0,0.1473,tp_sl,LOSS,GBPUSD,-1.896384,BUY,1.35371,1.7490842490839955,GBPUSD=X,1.35693,1.78406593406569,GBPUSD-1607,CHOP,no_go,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""flat"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""GBP_USD""}"
False,,20006,3,2026-02-26 13:45:00+00:00,session_time_bias,1.35351,0.0,0.1411,tp_sl,LOSS,GBPUSD,-1.816539,SELL,1.3551,1.6754385964912188,GBPUSD=X,1.3516,2.0105263157895563,GBPUSD-1608,CHOP,moderate_trend,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,20012,1,2026-02-26 15:15:00+00:00,mqe_gbpusd_fix,1.35082,0.0,0.1107,signal_reverse,WIN,GBPUSD,0.2633,BUY,1.34931,1.2534435261707526,GBPUSD=X,1.35237,0.374,GBPUSD-1609,CHOP,no_go,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""GBP_USD""}"
False,,20015,4,2026-02-26 16:00:00+00:00,xs_momentum,1.3502,0.0,0.1063,tp_sl,WIN,GBPUSD,2.189969,SELL,1.35321,2.251243781094528,GBPUSD=X,1.34712,2.296268656716415,GBPUSD-1610,CHOP,moderate_trend,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,20021,1,2026-02-26 17:30:00+00:00,xs_momentum,1.34656,0.0,0.1194,tp_sl,WIN,GBPUSD,0.9046,SELL,1.3488,1.6728855721393263,GBPUSD=X,1.34427,1.024,GBPUSD-1611,CHOP,no_go,STRONG,3,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,20074,3,2026-02-27 06:45:00+00:00,post_news_vol,1.34665,0.0,0.2149,tp_sl,LOSS,GBPUSD,-3.145934,SELL,1.3492,2.9310344827584256,GBPUSD=X,1.34405,2.9896551724136247,GBPUSD-1612,CHOP,moderate_trend,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,20079,7,2026-02-27 08:00:00+00:00,sr_fib_confluence,1.34937,0.0,0.1284,tp_sl,WIN,GBPUSD,0.9756,SELL,1.35134,1.8042813455657545,GBPUSD=X,1.34736,1.104,GBPUSD-1613,CHOP,moderate_trend,MIXED,0,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,20089,2,2026-02-27 10:30:00+00:00,session_time_bias,1.34776,0.0,0.1346,tp_sl,WIN,GBPUSD,1.4864,SELL,1.3501,2.251602564102797,GBPUSD=X,1.34495,1.621,GBPUSD-1614,CHOP,no_go,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,20093,1,2026-02-27 11:30:00+00:00,session_time_bias,1.34753,0.0,0.14,tp_sl,WIN,GBPUSD,1.492,SELL,1.3498,2.266666666666639,GBPUSD=X,1.34481,1.632,GBPUSD-1615,CHOP,no_go,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,20097,2,2026-02-27 12:30:00+00:00,session_time_bias,1.34686,0.0,0.1346,tp_sl,WIN,GBPUSD,1.0594,SELL,1.34858,1.6586538461538238,GBPUSD=X,1.34479,1.194,GBPUSD-1616,CHOP,moderate_trend,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,2.0,20101,3,2026-02-27 13:30:00+00:00,session_time_bias,1.34466,0.0,0.1145,tp_sl,LOSS,GBPUSD,-2.1145,SELL,1.34661,1.666666666666578,GBPUSD=X,1.34232,1.9999999999998177,GBPUSD-1617,CHOP,moderate_trend,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,20106,2,2026-02-27 14:45:00+00:00,xs_momentum,1.34485,0.0,0.0993,tp_sl,LOSS,GBPUSD,-1.759794,SELL,1.34709,1.660493827160352,GBPUSD=X,1.34256,1.6937037037035985,GBPUSD-1618,CHOP,no_go,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,20110,1,2026-02-27 15:45:00+00:00,london_fix_reversal,1.34422,0.0,0.0912,tp_sl,LOSS,GBPUSD,-1.344034,SELL,1.34606,1.2528344671202325,GBPUSD=X,1.34201,1.5034013605442484,GBPUSD-1619,CHOP,no_go,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,1.934,20113,10,2026-02-27 16:30:00+00:00,xs_momentum,1.34521,0.0,0.0969,tp_sl,LOSS,GBPUSD,-2.0309,SELL,1.34766,1.6666666666665586,GBPUSD=X,1.34271,1.7000000000000195,GBPUSD-1620,CHOP,no_go,MIXED,0,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,20162,3,2026-03-02 05:00:00+00:00,sr_anti_hunt_bounce,1.34247,0.0,0.1598,tp_sl,WIN,GBPUSD,5.2672,SELL,1.35285,8.867521367521388,GBPUSD=X,1.33189,5.427,GBPUSD-1621,CHOP,no_go,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,20183,5,2026-03-02 10:15:00+00:00,sr_fib_confluence,1.33926,0.0,0.0824,tp_sl,LOSS,GBPUSD,-1.852008,SELL,1.34227,1.7696078431372233,GBPUSD=X,1.33619,1.804999999999952,GBPUSD-1622,CHOP,no_go,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,20190,4,2026-03-02 12:00:00+00:00,session_time_bias,1.34028,0.0,0.0859,tp_sl,WIN,GBPUSD,1.1181,SELL,1.343,1.6717791411042129,GBPUSD=X,1.33701,1.204,GBPUSD-1623,CHOP,no_go,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,20196,4,2026-03-02 13:30:00+00:00,session_time_bias,1.33862,0.0,0.0832,tp_sl,LOSS,GBPUSD,-1.755043,SELL,1.34131,1.6718426501035768,GBPUSD=X,1.33539,2.0062111801242644,GBPUSD-1624,CHOP,moderate_trend,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,20203,3,2026-03-02 15:15:00+00:00,trendline_sweep,1.33889,0.0,0.074,tp_sl,WIN,GBPUSD,1.634,SELL,1.34394,2.790055248618784,GBPUSD=X,1.33374,1.708,GBPUSD-1625,CHOP,no_go,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
True,0.813,20212,5,2026-03-02 17:30:00+00:00,dt_bb_rsi_mr,1.34039,0.0,0.0936,tp_sl,LOSS,GBPUSD,-0.9066,SELL,1.34155,0.6773879142300423,GBPUSD=X,1.339,0.8128654970760248,GBPUSD-1626,CHOP,no_go,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,,20260,5,2026-03-03 05:30:00+00:00,gbp_deep_pullback,1.33666,0.0,0.167,tp_sl,WIN,GBPUSD,3.133,SELL,1.3418,4.583333333333226,GBPUSD=X,1.3305,3.3,GBPUSD-1627,CHOP,moderate_trend,STRONG,3,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
False,2.478,20283,2,2026-03-03 11:15:00+00:00,intraday_seasonality,1.3269,0.0,0.0881,tp_sl,LOSS,GBPUSD,-2.5661,SELL,1.33047,2.2431865828091166,GBPUSD=X,1.32326,2.288050314465288,GBPUSD-1628,TRENDING,no_go,STRONG,3,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD,USD_CHF,USD_CAD,AUD_USD""}, {""component"": ""GBP_JPY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""GBP_JPY""}, {""component"": ""USD_CHF"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""GBP_USD""}"
